Id,AuctionNumber,StartDate,EndDate,MaxOfferedPrice,CurrentPrice,StartingPrice,ShortDescription,Status,StatusTranslation,NumberOfVerifiedUsers,IsFirstSale,PropertyType,ExecutorName,Code,Name,ZipCode,Municipality,Cadastral,ParcelNumber
89744,Н89744,2024-04-15T07:00:00Z,2024-04-15T11:00:00Z,,,878865.0,"Стамбено пословна зграда бр.зграде 2 са припадајућом парцелом кп11 K.O. Српски Елемир, као и
грађевинска парцела кп10 К.О. Српски Елемир, у улици Парт",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89737,Н89737,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,75903.41,"катастарска парцела број 1773/2 , површине 4626м2, по култури воћњак 5. класе,  удео извршног дужника 1/2, уписане у лист непокретности 849 КО Луњевиц",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89738,Н89738,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,41085.63,"катастарска парцела број 1773/3 , површине 2504м2, по култури ливада 6. класе,  удео извршног дужника 1/2, уписане у лист непокретности 849 КО Луњевиц",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89812,Н89812,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,363412.38,"1/2 куће 103 кв.м. са окућницом, парцеле површине 674 кв.м. у Радичевићу, општина Бечеј",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89815,Н89815,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,2760928.1,СТАН К.О. НОВИ САД I ,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89818,Н89818,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,2695779.0,"- породична стамбена зграда, објекат бр.1  на КП. Бр. 1610 КО БОР  и  помоћна зграда, објекат бр.2 на КП. Бр. 1610  КО БОР I ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89828,Н89828,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,175000.0,"катастарске  парцеле бр. 3740, њива 4. класе, земљиште у грађевинском подручју, површине 26а 92 м2, потес Попа Цветина",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89829,Н89829,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,84000.0,"катастарске парцела бр. 3741, воћњак 3.класе, земљиште у грађевинском подручју, површине 6а 30 м2 потес Попа Цветина,",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89830,Н89830,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,70000.0,"катастарске парцеле бр. 3743, шума 2. класе, земљиште у грађевинском подручју, површине 11а 44м2, потес Попа Цветина",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89831,Н89831,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,455000.0,"катастарске парцеле бр. 1832/2, њива 1.класе, земљиште у грађевинском подручју површине 23а 63 м2, потес Село",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89833,Н89833,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,1470000.0,"катастарске парцеле бр. 3724, број дела 1, њива 1. класе површине 95 а 44м2 и број дела 2,њива 2.класе површине 25 а 80м2, укупне површине 1ха 21а 24 ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89864,Н89864,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,396000.0,породична стамбена зграда,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89865,Н89865,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,420000.0,породична стамбена зграда,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89868,Н89868,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,9205000.0,Стан на Вождовцу,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89885,Н89885,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,1400000.0,Гаража на Вождовцу,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89913,Н89913,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,1973832.7,"Удео од 1/2 на кп.бр. 533/1 са породичном стамбеном зградом и помоћном зградом, све уписано у лн.бр. 290 КО Баљковац",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89993,Н89993,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,422410.0,"НЕПОКРЕТНОСТ, л.н. број 3042 К.О. Каравуково, парц. бр.1220, и парц.бр.1219",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89994,Н89994,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,89120.0,"ЛН број 3113 к.о. Каравуково, парцела број 3030, Плацеви, њива 4. класе",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89995,Н89995,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,36335.0,"ЛН број 3115 к.о. Каравуково, парцела број 1832, Пешчани Хум, њива 6.класе, ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
90034,Н90034,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,56000.0,"грађевинско земљиште - њива површине 587 кв.м. у Гунарошу, општина Бачка Топола",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90035,Н90035,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,238000.0,"земљиште у грађевинском подручју – њива 2. класе, површине 25 а 04 кв.м. - Гунарош, Бачка Топола",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90040,Н90040,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,116200.0,"земљиште у грађевинском подручју – воћњак 2. класе, површине 14 а 17 кв.м. - Гунарош, Бачка Топола",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90065,Н90065,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,910000.0,Воћњак у Барајеву 1,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90067,Н90067,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,229600.0,Воћњак у Барајеву 2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90070,Н90070,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,231000.0,Воћњак у Барајеву 3,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90072,Н90072,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,24500.0,Воћњак у Барајеву 4,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90086,Н90086,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,1092828.1,"5/6 дела куће бр. 504, двориште и њива « Атови « који се налазе на парц.бр. 1853/1 КО Кулпин, ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90087,Н90087,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,271152.7,5/6 дела њиве « Атови « која се налази на парц.бр. 1853/4 ,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90095,Н90095,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,394100.0,њива у Стојнику 1,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90096,Н90096,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,118300.0,њива у Стојнику 2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90097,Н90097,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,88900.0,њива у Стојнику 3,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90098,Н90098,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,79800.0,њива у Стојнику 4,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90100,Н90100,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,70000.0,њива у Стојнику 5,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90101,Н90101,2024-04-12T07:00:00Z,2024-04-12T11:00:00Z,,,266700.0,њива у Стојнику 6,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89351,Н89351,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,1933506.5,"Парцела 2383 m² са објектом површине у габариту 98 m², а корисне површине 118m²",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89415,Н89415,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,125783.0,њива 3. класе површине 1057 m2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89416,Н89416,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,101745.0,њива 3. класе површине 855 m2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89417,Н89417,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,41227.2,"ливада 4. класе, површине 409 m2",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89418,Н89418,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,40369.0,шума 4. класе површине 365 m2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89419,Н89419,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,78926.4,ливада 4. класе површине 783 m2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89420,Н89420,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,170345.0,ливада 4. класе 1070 m2 и шума 4. класе 565 m2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89421,Н89421,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,470192.8,њива 4. класе површине 3592 m2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89422,Н89422,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,94248.0,њива 4. класе површине 720 m2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89514,Н89514,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,334380.23,"пољопривредно земљиште,",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89515,Н89515,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,422131.65, пољопривредно земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89516,Н89516,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,293363.67, шумско земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89517,Н89517,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,100211.7,пољопривредно земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89518,Н89518,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,85351.14, шумско земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89519,Н89519,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,88139.7,пољопривредно земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89520,Н89520,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,66325.39,пољопривредно земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89521,Н89521,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,430744.42,пољопривредно земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89522,Н89522,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,125626.44, пољопривредно земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89523,Н89523,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,54147.5,шумско земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89524,Н89524,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,561453.8,шумско земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89525,Н89525,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,64207.49,шумско земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89526,Н89526,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,398799.51, пољопривредно земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89527,Н89527,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,57430.23,шумско земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89528,Н89528,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,28238.6, грађевинско земљиште ,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89610,Н89610,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,322226.3,"остава бр. 3 површине 16,50 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89611,Н89611,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,287074.34,"остава бр. 9 површине 14,82 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89612,Н89612,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,322226.3,"остава бр. 13 површине 16,53 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89613,Н89613,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,322226.3,"остава бр. 7 површине 16,50 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89614,Н89614,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,281215.68,"остава бр. 8 површине 14,56 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89615,Н89615,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,322226.3,"остава бр. 10 површине 16,53 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89634,Н89634,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,1041600.0,1/2 породична стамбена зграда,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89635,Н89635,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,412085.1,1/2 кат. парцеле 7483,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89652,Н89652,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,988750.0,1/4 породична стамбена зграда,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89686,Н89686,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,139440.7,"- КП. 4344 КО ГРЛИШТЕ , Површина м2: 947,  Врста земљишта: ЗЕМЉИШТЕ У ГРАЂЕВИНСКОМ ПОДРУЧЈУ , уписане у лист непокретности 415, општина Зајечар,  ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89718,Н89718,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,226245.99,"КП.  2199 KO РАДИЧЕВАЦ, Површина м2: 6203, , Начин коришћења земљишта: ШУМА 3. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ, са урачунатом вредношћу дрвене ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89722,Н89722,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,34009.76," КП.  2324 KO РАДИЧЕВАЦ , Површина м2: 3189, Начин коришћења земљишта: ЊИВА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89735,Н89735,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,15549.14," КП.  2467KO РАДИЧЕВАЦ, Површина м2: 1458,  Начин коришћења земљишта: ЊИВА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89736,Н89736,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,194713.79," КП.  5005 KO РАДИЧЕВАЦ  , Површина м2: 6492, Начин коришћења земљишта: ШУМА 4. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89753,Н89753,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,266596.11,"катастарска парцела 2166/5, потес њиваши, њива 5. класе, површине 0.25.00 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89766,Н89766,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,3077085.38,њива 1. класе,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89768,Н89768,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,82055.61,њива 4. класе,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89771,Н89771,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,226245.99,"КП.  2199 KO РАДИЧЕВАЦ, Површина м2: 6203, , Начин коришћења земљишта: ШУМА 3. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ, са урачунатом вредношћу дрвене ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89791,Н89791,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,274287.85,"КП.  2203 KO РАДИЧЕВАЦ , Површина м2: 7462,  Начин коришћења земљишта: ШУМА 3. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ,  са урачунатом вредношћу дрвене",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89793,Н89793,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,34009.76," КП.  2324 KO РАДИЧЕВАЦ , Површина м2: 3189, Начин коришћења земљишта: ЊИВА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89794,Н89794,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,10878.0,"КП.  2326 KO РАДИЧЕВАЦ, Површина м2: 1020,  Начин коришћења земљишта: ЊИВА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89795,Н89795,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,20924.16,"КП.  2327 KO РАДИЧЕВАЦ , Површина м2: 1962,  Начин коришћења земљишта: ЊИВА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89796,Н89796,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,43799.96," КП.  2328 KO РАДИЧЕВАЦ , Површина м2: 4107, Начин коришћења земљишта: ЊИВА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ  ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89797,Н89797,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,15549.14,"КП.  2467KO РАДИЧЕВАЦ, Површина м2: 1458,  Начин коришћења земљишта: ЊИВА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89798,Н89798,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,194713.79," КП.  5005 KO РАДИЧЕВАЦ  , Површина м2: 6492, Начин коришћења земљишта: ШУМА 4. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ  ,са урачунатом вредношћу дрвен",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89800,Н89800,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,149293.82,"катастарска парцела 2197/1, потес њиваши, њива 6. класе, површине 0.30.40 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89801,Н89801,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,57420.7,"катастарска парцела 2209/2, потес њиваши, шума  6. класе, површине 0.19.88 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89803,Н89803,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,132067.61,"катастарска парцела 2211, потес њиваши, њива 5. класе, површине 0.12.40 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89804,Н89804,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,85310.75,"катастарска парцела 2212, потес њиваши, њива 5. класе, површине 0.08.00 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89805,Н89805,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,34452.42,"катастарска парцела 2213, потес њиваши, њива 5. класе, површине 0.03.20 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89806,Н89806,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,102536.97,"катастарска парцела 2223/1, потес њиваши, њива 6. класе, површине 0.20.80 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89807,Н89807,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,15585.62,"катастарска парцела 2229/2, потес њиваши, шума 6. класе, површине 0.05.50 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89808,Н89808,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,130427.02,"атастарска парцела 2301/2, потес црквине шума 6. класе, површине 0.12.25ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89809,Н89809,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,144372.05,"катастарска парцела 2313/6, потес мрњак, њива 4. класе, површине 0.29.40 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89811,Н89811,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,68084.54,"катастарска парцела 2388/1, потес цркине, шума 6 класе, површине 0.23.60 ха, уписана у ЛН 1080 КО Румска",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89835,Н89835,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,2657535.8,"стан број 8, површине 32м2, на првом спрату зграде број 10 изграђене на к.п. 5160 КО Шабац.",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89857,Н89857,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,28298.0,1. катастарска парцела бр. 226,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89858,Н89858,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,47599.76, 2. катастарска парцела бр. 231,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89860,Н89860,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,4279.1,3. катастарска парцела бр. 1677,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89861,Н89861,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,1984.23,4. катастарска парцела бр. 1678,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89863,Н89863,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,1073.1,5. катастарска парцела бр. 1680,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89867,Н89867,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,11935.0,6. катастарска парцела бр. 1681,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89870,Н89870,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,13956.6,7. катастарска парцела бр. 1682,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89873,Н89873,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,10339.82,8. катастарска парцела бр. 1683,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89875,Н89875,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,77763.56,9. катастарска парцела бр. 1684,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89877,Н89877,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,4125.8,10. катастарска парцела бр. 1685,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89878,Н89878,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,9257.5,11. катастарска парцела бр. 1915,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89879,Н89879,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,5582.5,12. катастарској парцели бр. 1996,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89880,Н89880,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,5197.5,13. катастарска парцела бр. 1997,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89881,Н89881,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,2566.9,14. катастарска парцела бр. 1998,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89884,Н89884,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,15612.1,15. катастарска парцела бр. 1999,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89886,Н89886,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,1773.1,16. катастарска парцела бр. 2000,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89887,Н89887,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,3215.1,17. катастарска парцели бр. 2019,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89888,Н89888,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,19042.49,18. катастарска парцела бр. 2020,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89889,Н89889,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,1205.4,19. катастарска парцела бр. 2021,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89890,Н89890,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,1866.9,20. катастарска парцела бр. 2022,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89891,Н89891,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,71952.3,21. катастарска парцела бр. 2024/1,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89892,Н89892,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,7887.96,22. катастарска парцела бр. 2025,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89893,Н89893,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,34393.1,23. катастарска парцела бр. 2026,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89894,Н89894,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,9073.4,24. катастарска парцела бр. 2027,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89895,Н89895,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,21966.0,25. катастарска парцела бр. 2754,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89896,Н89896,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,3042.28,26. катастарска парцела бр. 2755,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90088,Н90088,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,102550.0,"Кат.парц.бр.725, 727,729,730 КО Балиновић",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
90122,Н90122,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,29515929.08,"породична стамбена зграда, ПР+ПО+ СП-1, број дела 4, грађевинске површине 248м2,  корисне површине 598 м2, улица Капетана Лукића, на кат.парцели бр.75",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
90123,Н90123,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,117173.2,"земљиште под зградом и другим објектом, број дела 4, површине 248м2,  улица Капетана Лукића, на кат.парцели бр.7568",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
90124,Н90124,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,128890.52,"земљиште уз зграду и други објекат, број дела 5, површине 275м2, улица Капетана Лукића, на кат.парцели бр.7568",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
