Id,AuctionNumber,StartDate,EndDate,EstimatedPrice,StartingPrice,StartingPrice/EstimatedPrice,EstimatedPrice-StartingPrice,IsFirstSale,PropertyType,ShortDescription,Description,NameCategory,Code,Name,ZipCode,Municipality,Cadastral,ParcelNumber,Status,StatusTranslation,NumberOfVerifiedUsers,ExecutorName,MaxOfferedPrice,CurrentPrice
106187,Н106187,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,820000.0,574000.0,0.7,246000.0,True,ImmovableProperties,"пољопривредно земљиште, њива 2. класе, површине 6011 м2 катастарска парцела  бр. 9643/3, уписано у ЛН 3417 КО Таванкут","пољопривредно земљиште, њива 2. класе, површине 6011 м2 катастарска парцела  бр. 9643/3, уписано у ЛН 3417 КО Таванкут, у приватној својини извршног дужника Звонимир Вајханд, удео 1/1, потес Горњи Таванкут",Пољопривредно земљиште,804517,Горњи Таванкут,24214,Суботица-град,ТАВАНКУТ,,InPrediction,У најави,0,Александар Вучковић,,
106188,Н106188,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,5624000.0,3936800.0,0.7,1687200.0,True,ImmovableProperties,"Пољопривредно земљиште, њива 2. класе, површине 40079 м2 катастарска парцела  бр. 9647, уписано у ЛН 3417 КО Таванкут, у приватној својини извршног ду","Пољопривредно земљиште, њива 2. класе, површине 40079 м2 катастарска парцела  бр. 9647, уписано у ЛН 3417 КО Таванкут, у приватној својини извршног дужника Звонимир Вајханд, удео 1/1, потес Горњи Таванкут",Пољопривредно земљиште,804517,Горњи Таванкут,24214,Суботица-град,ТАВАНКУТ,,InPrediction,У најави,0,Александар Вучковић,,
106189,Н106189,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,703000.0,492100.0,0.7,210900.0,True,ImmovableProperties,"пољопривредно земљиште, њива 3. класе, површине 5592 м2 катастарска парцела  бр. 9535/2 уписано у ЛН 1334 КО Таванкут, потес Горњи Таванкут","пољопривредно земљиште, њива 3. класе, површине 5592 м2 катастарска парцела  бр. 9535/2 уписано у ЛН 1334 КО Таванкут, потес Горњи Таванкут,  у приватној својини Звонимир Вајханд и Маријана Вајханд, обим удела 1/2 свако",Пољопривредно земљиште,804517,Горњи Таванкут,24214,Суботица-град,ТАВАНКУТ,,InPrediction,У најави,0,Александар Вучковић,,
106190,Н106190,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,4920000.0,3444000.0,0.7,1476000.0,True,ImmovableProperties,"пољопривредно земљиште, њива 3. класе, површине 38.130 м2 катастарска парцела  бр. 9648, уписано у ЛН 3865 КО Таванкут","пољопривредно земљиште, њива 3. класе, површине 38.130 м2 катастарска парцела  бр. 9648, уписано у ЛН 3865 КО Таванкут, у приватној својини извршног дужника Маријана Вајханд, удео 1/1, потес Горњи Таванкут",Пољопривредно земљиште,804517,Горњи Таванкут,24214,Суботица-град,ТАВАНКУТ,,InPrediction,У најави,0,Александар Вучковић,,
106191,Н106191,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,774000.0,541800.0,0.7,232200.0,True,ImmovableProperties,"Удео 6/20, пољопривредно земљиште, њива 3. класе, површине 20.239 м2 катастарска парцела  бр. 9296, уписано у ЛН 117 КО Бајмок,  потес Шашеви","пољопривредно земљиште, њива 3. класе, површине 20.239 м2 катастарска парцела  бр. 9296, уписано у ЛН 117 КО Бајмок,  потес Шашеви,  у приватној својини Вајханд Звонимира у обиму удела од 6/20",Пољопривредно земљиште,804517,Горњи Таванкут,24214,Суботица-град,ТАВАНКУТ,,InPrediction,У најави,0,Александар Вучковић,,
106192,Н106192,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,226000.0,158200.0,0.7,67800.0,True,ImmovableProperties,"обим удела 1848/6714, пољопривредно земљиште, њива 4. класе, површине 6713 м2 катастарска парцела  бр. 9151/2, уписано у ЛН 7728 КО Бајмок, потес Рата","пољопривредно земљиште, њива 4. класе, површине 6713 м2 катастарска парцела  бр. 9151/2, уписано у ЛН 7728 КО Бајмок, потес Рата,  у приватној својини Звонимир Вајханд, обим удела 1848/6714",Пољопривредно земљиште,804517,Горњи Таванкут,24214,Суботица-град,ТАВАНКУТ,,InPrediction,У најави,0,Александар Вучковић,,
106251,Н106251,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,433763.62,216881.81,0.5,216881.81,False,ImmovableProperties,"К.П.бр.12243/0, површина м2: 2313,  ПЈАТРА РОШ, бр.дела парцеле: 1, површина м2: 2313, начин коришћења земљишта: ШУМА 4. КЛАСЕ, Врста земљишта: ШУМСКО","К.П.бр.12243/0, површина м2: 2313,  ПЈАТРА РОШ, бр.дела парцеле: 1, површина м2: 2313, начин коришћења земљишта: ШУМА 4. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ, К.О. Кривељ, Л.Н.бр.611, својина приватна, извршног дужника Миодрага Микуловића, Бор, ул. Ђорђа Симеоновића бр. 10, ЈМБГ 0206947751015 са обимо удела од 2/4",Шумско земљиште,706485,Кривељ,,Бор,КРИВЕЉ,,InPrediction,У најави,0,Никола Цветковић,,
106252,Н106252,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,191168.51,95584.25,0.4999999738450647,95584.26000000001,False,ImmovableProperties,"К.П.бр.12240/0, површина м2: 1586,  ПЈАТРА РОШ, бр.дела парцеле: 1, површина м2: 1586, начин коришћења земљишта: ЛИВАДА 5. КЛАСЕ, Врста земљишта: ПОЉО","К.П.бр.12240/0, површина м2: 1586,  ПЈАТРА РОШ, бр.дела парцеле: 1, површина м2: 1586, начин коришћења земљишта: ЛИВАДА 5. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ, К.О. Кривељ, Л.Н.бр.611, својина приватна, извршног дужника Миодрага Микуловића, Бор, ул. Ђорђа Симеоновића бр. 10, ЈМБГ 0206947751015 са обимо удела од 2/4",Пољопривредно земљиште,706485,Кривељ,,Бор,КРИВЕЉ,,InPrediction,У најави,0,Никола Цветковић,,
106253,Н106253,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,189990.09,94995.04,0.49999997368283783,94995.05,False,ImmovableProperties,"К.П.бр.12241/0, површина м2: 1865,  ПЈАТРА РОШ, бр.дела парцеле: 1, површина м2: 1865, начин коришћења земљишта: ПАШЊАК 6. КЛАСЕ, Врста земљишта: ПОЉО","К.П.бр.12241/0, површина м2: 1865,  ПЈАТРА РОШ, бр.дела парцеле: 1, површина м2: 1865, начин коришћења земљишта: ПАШЊАК 6. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ, К.О. Кривељ, Л.Н.бр.611, својина приватна, извршног дужника Миодрага Микуловића, Бор, ул. Ђорђа Симеоновића бр. 10, ЈМБГ 0206947751015 са обимо удела од 2/4",Пољопривредно земљиште,706485,Кривељ,,Бор,КРИВЕЉ,,InPrediction,У најави,0,Никола Цветковић,,
106254,Н106254,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,1468997.0,734498.5,0.5,734498.5,False,ImmovableProperties,"К.П.бр.12669/0, површина м2: 16385,  ФУНДОЊЕ, бр.дела парцеле: 1, површина м2: 16385, начин коришћења земљишта: ЛИВАДА 8. КЛАСЕ, Врста земљишта: ПОЉОП","К.П.бр.12669/0, површина м2: 16385,  ФУНДОЊЕ, бр.дела парцеле: 1, површина м2: 16385, начин коришћења земљишта: ЛИВАДА 8. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ, К.О. Кривељ, Л.Н.бр.611, својина приватна, извршног дужника Миодрага Микуловића, Бор, ул. Ђорђа Симеоновића бр. 10, ЈМБГ 0206947751015 са обимо удела од 2/4",Пољопривредно земљиште,706485,Кривељ,,Бор,КРИВЕЉ,,InPrediction,У најави,0,Никола Цветковић,,
106255,Н106255,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,643543.59,321771.79,0.4999999922305185,321771.8,False,ImmovableProperties,"К.П.бр.12242/0, површина м2: 7178,  ПЈАТРА РОШ, бр.дела парцеле: 1, површина м2: 7178, начин коришћења земљишта: ЛИВАДА 7. КЛАСЕ, Врста земљишта: ПОЉО","К.П.бр.12242/0, површина м2: 7178,  ПЈАТРА РОШ, бр.дела парцеле: 1, површина м2: 7178, начин коришћења земљишта: ЛИВАДА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ, К.О. Кривељ, Л.Н.бр.611, својина приватна, извршног дужника Миодрага Микуловића, Бор, ул. Ђорђа Симеоновића бр. 10, ЈМБГ 0206947751015 са обимо удела од 2/4",Пољопривредно земљиште,706485,Кривељ,,Бор,КРИВЕЉ,,InPrediction,У најави,0,Никола Цветковић,,
106256,Н106256,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,121664.55,60832.27,0.4999999589033946,60832.280000000006,False,ImmovableProperties,"К.П.бр.9951/4, површина м2: 532,  КРАКУ СУБОВАЦ,бр.дела парцеле: 1, површина м2: 532, начин коришћења земљишта: ШУМА 4. КЛАСЕ","К.П.бр.9951/4, површина м2: 532,  КРАКУ СУБОВАЦ,бр.дела парцеле: 1, површина м2: 532, начин коришћења земљишта: ШУМА 4. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ, К.О. Кривељ, Л.Н.бр.611, својина приватна, извршног дужника Миодрага Микуловића, Бор, ул. Ђорђа Симеоновића бр. 10, ЈМБГ 0206947751015 са обимо удела од 2/4",Шумско земљиште,706485,Кривељ,,Бор,КРИВЕЉ,,InPrediction,У најави,0,Никола Цветковић,,
106257,Н106257,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,1312160.0,656080.0,0.5,656080.0,False,ImmovableProperties,"К.П.бр.12691/0, површина м2: 7174,  ФУНДОЊЕ, бр.дела парцеле: 1, површина м2: 7174, начин коришћења земљишта: ШУМА 5. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕ","К.П.бр.12691/0, површина м2: 7174,  ФУНДОЊЕ, бр.дела парцеле: 1, површина м2: 7174, начин коришћења земљишта: ШУМА 5. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ, К.О. Кривељ, Л.Н.бр.611, својина приватна, извршног дужника Миодрага Микуловића, Бор, ул. Ђорђа Симеоновића бр. 10, ЈМБГ 0206947751015 са обимо удела од 2/4",Шумско земљиште,706485,Кривељ,,Бор,КРИВЕЉ,,InPrediction,У најави,0,Никола Цветковић,,
106258,Н106258,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,272464.0,136232.0,0.5,136232.0,False,ImmovableProperties,"К.П.бр.14864/0, површина м2: 2070,  ШОКА ИВАН, бр.дела парцеле: 1, површина м2: 2070, начин коришћења земљишта: ВИНОГРАД 6. КЛАСЕ, Врста земљишта: ПОЉ","К.П.бр.14864/0, површина м2: 2070,  ШОКА ИВАН, бр.дела парцеле: 1, површина м2: 2070, начин коришћења земљишта: ВИНОГРАД 6. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ, К.О. Кривељ, Л.Н.бр.611, својина приватна, извршног дужника Миодрага Микуловића, Бор, ул. Ђорђа Симеоновића бр. 10, ЈМБГ 0206947751015, са обимо удела од 2/4",Пољопривредно земљиште,706485,Кривељ,,Бор,КРИВЕЉ,,InPrediction,У најави,0,Никола Цветковић,,
106281,Н106281,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,3842958.0,2690070.6,0.7000000000000001,1152887.4,True,ImmovableProperties,"Непокретности уписане у листу непокретности 1011 К.О. Вишњево, Служба за катастар непокретности Сјеница.","Непокретности извршног дужника Звездана Адемовића уписане у листу непокретности 1011 К.О. Вишњево, Служба за катастар непокретности Сјеница, која се налази на катастарској парцели 2039, са обимом удела 1/1, шума 3. класе површине 36.132 м2.
",Непокретности,739332,Вишњева,,Сјеница,ВИШЊЕВА,,InPrediction,У најави,0,Мило Дурутовић,,
106284,Н106284,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,177983.0,124588.1,0.7000000000000001,53394.899999999994,True,ImmovableProperties,"Општина: ЗРЕЊАНИН
Катастарска општина: ЛАЗАРЕВО  Број листа непокретности: 1466
 957, Површина м2: 5914, Улица / Потес: СЕЛО
 Бр.дела парцеле: 1, Повр","Општина: ЗРЕЊАНИН
Катастарска општина: ЛАЗАРЕВО  Број листа непокретности: 1466
 957, Површина м2: 5914, Улица / Потес: СЕЛО
 Бр.дела парцеле: 1, Површина м2: 5914, Начин коришћења земљишта: ЊИВА 2. КЛАСЕ, Врста земљишта: ЗЕМЉИШТЕ У ГРАЂЕВИНСКОМ ПОДРУЧЈУ процењене вредности 177.983,00 динара 

",Непокретности,801542,Зрењанин,23000,Зрењанин-град,ЗРЕЊАНИН I,,InPrediction,У најави,0,Драган Николић,,
106285,Н106285,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,93675.0,65572.5,0.7,28102.5,True,ImmovableProperties,"Општина: ЗРЕЊАНИН
Катастарска општина: ЛАЗАРЕВО  Број листа непокретности: 1889
2265, Површина м2: 11482, Улица / Потес: 'Ц'
 Бр.дела парцеле: 1, Повр","Општина: ЗРЕЊАНИН
Катастарска општина: ЛАЗАРЕВО  Број листа непокретности: 1889
2265, Површина м2: 11482, Улица / Потес: 'Ц'
 Бр.дела парцеле: 1, Површина м2: 11482, Начин коришћења земљишта: ЊИВА 2. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ процењене вредности 93.675,00 динара 
",Пољопривредно земљиште,801542,Зрењанин,23000,Зрењанин-град,ЗРЕЊАНИН I,,InPrediction,У најави,0,Драган Николић,,
106297,Н106297,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,8557886.9,4278943.45,0.5,4278943.45,False,ImmovableProperties,"земљиште под зградом и другим објектом, број дела 1, површине 302 м2, улица Краљевачког батаљона, на кат.парцели број 13763","њива 3.класе, број дела 2, површине 7854 м2, улица Краљевачког батаљона, на кат.парцели број 13763 процењена је заједно са земљиштем под зградом бр.дела 1 и не могу се одвојено продати",Остало земљиште,718980,Крагујевац,34000,Крагујевац - град,КРАГУЈЕВАЦ III,,InPrediction,У најави,0,Žarko Radović,,
106298,Н106298,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,3212880.0,1606440.0,0.5,1606440.0,False,ImmovableProperties,"њива 2.класе, број дела 1, површине 2220 м2, улица Краљевачког батаљона, на кат.парцели број 13759/1;","њива 3.класе, број дела 2, површине 842 м2, улица Краљевачког батаљона, на кат.парцели број 13759/1-обе њиве налазе се на истој катастарској парцели и заједно су процењене и не могу се одвојено продати",Остало земљиште,718980,Крагујевац,34000,Крагујевац - град,КРАГУЈЕВАЦ III,,InPrediction,У најави,0,Žarko Radović,,
106299,Н106299,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,1286411.2,643205.6,0.5,643205.6,False,ImmovableProperties,"- њива 2.класе, број дела 1, површине 919 м2, улица Краљевачког батаљона, на кат.парцели број 13759/3;","њива 3.класе, број дела 2, површине 307 м2, улица Краљевачког батаљона, на кат.парцели број 13759/3 налази се на истој кат.парцели са њивом 2.класе, заједно су процењене и не могу се одвојено продавати",Остало земљиште,718980,Крагујевац,34000,Крагујевац - град,КРАГУЈЕВАЦ III,,InPrediction,У најави,0,Žarko Radović,,
106300,Н106300,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,4548489.0,3183942.3,0.7,1364546.7000000002,True,ImmovableProperties,"Непокретности извршног дужника Реџепа Смајовића, уписане у листу непокретности 95 К.О. Брђани, Служба за катастар непокретности Нови Пазар.","Непокретности извршног дужника Реџепа Смајовића, уписане у листу непокретности 95 К.О. Брђани, Служба за катастар непокретности Нови Пазар, у обиму удела 1/1, и то:
-	Ливада 8. класе, потес Дрењак - Џаферовина, кп 446, површине 9500 м2, 
-	Шума 5. класе, потес Дрењак - Џаферовина, кп 447, површине 11597 м2.
",Парцела,730076,Брђани,,Нови Пазар-град,НОВИ ПАЗАР,,InPrediction,У најави,0,Мило Дурутовић,,
106301,Н106301,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,12250337.0,6125168.5,0.5,6125168.5,False,ImmovableProperties,"-1/1 породична стамбена зграда, објекат бр. 1 на к.п. бр. 475 КО Прокупље Град, адреса 3. августа бр.61, ","-1/1 породична стамбена зграда, објекат бр. 1 на к.п. бр. 475 КО Прокупље Град, адреса 3. августа бр.61, у катастру непокретности уписане површине у основи 110 м2, спратности ПР+СП+СП+ ПК ( приземље + спрат + спрат + поткровље) по ЛН бр. 4549 за наведену катастарску општину, а фактички спратности ПР+СП+СП ( приземље + спрат + спрат), односно објекта  који се састоји из  три посебне етаже и то:
1)стан у приземљу породичне стамбене зграде објекта бр. 1 на к.п. бр. 475 КО Прокупље Град, адреса 3. августа бр.61,
2) двособан стан бр.2 на првом спрату породичне стамбене зграде, објекта бр. 1 на к.п. бр 475 КО Прокупље Град, адреса 3. августа бр.61А,  
3) двособан стан бр.3 на другом спрату  породичне стамбене зграде објеккта бр. 1 на к.п. бр 475 КО Прокупље Град, адреса 3. августа бр.6 61А, ",Стамбени објекат,736210,Прокупље,18400,Прокупље,ПРОКУПЉЕ ГРАД,,InPrediction,У најави,0,Милош Перић,,
106331,Н106331,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,24249.0,12124.5,0.5,12124.5,False,ImmovableProperties,"катастарска парцела 1229/3 КО Горња Сипуља, потес Јовановића мала, њива 6. класе, површине  0.08.22 ха, пољопривредно земљиште","-	катастарска парцела 1229/3 КО Горња Сипуља, потес Јовановића мала, њива 6. класе, површине  0.08.22 ха, пољопривредно земљиште",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106332,Н106332,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,56498.4,28249.2,0.5,28249.2,False,ImmovableProperties,"катастарска парцела 1142/1 КО Горња Сипуља, потес Степаново брдо, пашњак 6. класе, површине  0.23.94 ха, пољопривредно земљиште","-	катастарска парцела 1142/1 КО Горња Сипуља, потес Степаново брдо, пашњак 6. класе, површине  0.23.94 ха, пољопривредно земљиште",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106333,Н106333,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,206209.44,103104.72,0.5,103104.72,False,ImmovableProperties,удео од 2/6 катастарске парцеле 2021 КО Горња Сипуља,"-	катастарска парцела 2021, потес Влашић, пашњак 6. класе, површине 1.00.00 ха и шума 5. класе, површине  0.35.37 ха, шумско земљиште, укупне површине 1.35.37 ха, уписана у лист непокретности 89 КО Горња Сипуља, обим удела од 2/6, ",Шумско земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106334,Н106334,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,73625.33,36812.66,0.49999993208858967,36812.67,False,ImmovableProperties,"-	катастарска парцела 1151/2, потес Степаново брдо, шума 5. класе, површине  0.06.61  ха, шумско земљиште","-	катастарска парцела 1151/2, потес Степаново брдо, шума 5. класе, површине  0.06.61  ха, шумско земљиште",Шумско земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106335,Н106335,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,25488.0,12744.0,0.5,12744.0,False,ImmovableProperties,"-	катастарска парцела 1120/3 КО Горња Сипуља, потес Скендерија, воћњак 5. класе, површине  0.08.64 ха, пољопривредно земљиште","-	катастарска парцела 1120/3 КО Горња Сипуља, потес Скендерија, воћњак 5. класе, површине  0.08.64 ха, пољопривредно земљиште",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106336,Н106336,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,117645.34,58822.67,0.5,58822.67,False,ImmovableProperties,"обим удела од 2/6 катастарске парцеле 1280 КО Горња Сипуља, потес Влашић, шума 5. класе, површине  0.35.61 ха, шумско земљиште,","-	обим удела од 2/6 катастарске парцеле 1280, потес Влашић, шума 5. класе, површине  0.35.61 ха, шумско земљиште, уписана у лист непокретности 1280 КО Горња Сипуља, ",Шумско земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106337,Н106337,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,88948.8,44474.4,0.5,44474.4,False,ImmovableProperties,"катастарска парцела 1097/1 КО Горња Сипуља, потес Кајмакчаланска, њива 8. класе, површине  0.37.69 ха, пољопривредно земљиште","-	катастарска парцела 1097/1 КО Горња Сипуља, потес Кајмакчаланска, њива 8. класе, површине  0.37.69 ха, пољопривредно земљиште",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106338,Н106338,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,10782.84,5391.42,0.5,5391.42,False,ImmovableProperties,"катастарска парцела 1300/1 КО Горња Сипуља, потес Влашић, шума 5. класе, површине  0.05.67 ха, шумско земљиште,","-	катастарска парцела 1300/1 КО Горња Сипуља, потес Влашић, шума 5. класе, површине  0.05.67 ха, шумско земљиште,",Шумско земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106339,Н106339,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,36529.02,18264.51,0.5,18264.51,False,ImmovableProperties,удео од 2/6 катастарске парцеле 1117 КО Горња Сипуља,"-	катастарска парцела 1117, потес Степаново Брдо, шума 5. класе, површине  0.16.17 ха, шумско земљиште, уписана у лист непокретности 367 КО Горња Сипуља, обим удела од 2/6, ",Шумско земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106340,Н106340,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,7646.4,3823.2,0.5,3823.2,False,ImmovableProperties,"катастарска парцела 708/2 КО Горња Сипуља, потес Кајмакчаланска, виноград 3. класе, површине  0.03.24 ха, пољопривредно земљиште, ","-	катастарска парцела 708/2 КО Горња Сипуља, потес Кајмакчаланска, виноград 3. класе, површине  0.03.24 ха, пољопривредно земљиште, ",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106341,Н106341,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,43158.5,21579.25,0.5,21579.25,False,ImmovableProperties,"катастарска парцела 1230/3 КО Горња Сипуља, потес Јајића потес, њива 6. класе, површине  0.14.63 ха, пољопривредно земљиште","-	катастарска парцела 1230/3 КО Горња Сипуља, потес Јајића потес, њива 6. класе, површине  0.14.63 ха, пољопривредно земљиште",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106342,Н106342,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,59517.33,29758.66,0.4999999159908551,29758.670000000002,False,ImmovableProperties,"удео од 2/6 катастарска парцела 1379 КО Горња Сипуља, потес Влашић, шума 6. класе, површине  0.38.94 ха, шумско земљиште,","-	катастарска парцела 1379, потес Влашић, шума 6. класе, површине  0.38.94 ха, шумско земљиште, уписана у лист непокретности 89 КО Горња Сипуља, обим удела од 2/6 ",Шумско земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106343,Н106343,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,226550.05,113275.02,0.49999997792982176,113275.02999999998,False,ImmovableProperties,"катастарска парцела 1102 КО Горња Сипуља, потес Степаново брдо, шума 5. класе, површине  0.23.44 ха, шумско земљиште,  ","-	катастарска парцела 1102 КО Горња Сипуља, потес Степаново брдо, шума 5. класе, површине  0.23.44 ха, шумско земљиште,  ",Шумско земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106344,Н106344,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,21618.07,10809.03,0.4999997687120081,10809.039999999999,False,ImmovableProperties,"катастарска парцела 1391 КО Горња Сипуља, потес Влашић,  пашњак 7. класе, површине  0.14.54 ха, пољоприврено земљиште","-	катастарска парцела 1391 КО Горња Сипуља, потес Влашић,  пашњак 7. класе, површине  0.14.54 ха, пољоприврено земљиште",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106345,Н106345,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,21195.5,10597.75,0.5,10597.75,False,ImmovableProperties,удео од 2/6 катастарске парцеле 1290 КО Горња Сипуља,"-	катастарска парцела 1290, потес Степаново брдо, пашњак 6. класе, површине 0.25.54 ха, пољопривредно земљиште, уписана у лист непокретности 367 КО Горња Сипуља, обим удела од 2/6",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106346,Н106346,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,14988.36,7494.18,0.5,7494.18,False,ImmovableProperties,"катастарска парцела 709/3 КО Горња Сипуља, потес Степаново брдо, виноград 3. класе, површине  0.05.80 ха, пољопривредно земљиште","-	катастарска парцела 709/3 КО Горња Сипуља, потес Степаново брдо, виноград 3. класе, површине  0.05.80 ха, пољопривредно земљиште",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106347,Н106347,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,199912.65,99956.32,0.4999999749890765,99956.32999999999,False,ImmovableProperties,"катастарска парцела 1294/1 КО Горња Сипуља, потес Влашић, њива 7. класе, површине  0.96.81 ха, пољопривредно земљиште","-	катастарска парцела 1294/1 КО Горња Сипуља, потес Влашић, њива 7. класе, површине  0.96.81 ха, пољопривредно земљиште",Пољопривредно земљиште,725307,Горња Сипуља,,Лозница-град,ГОРЊА СИПУЉА,,InPrediction,У најави,0,Јелена Марић,,
106366,Н106366,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,8817675.0,4408837.5,0.5,4408837.5,False,ImmovableProperties,"-	Зграда дрвне индустрије, индустрије намештаја и производње папира, бр. зграде 1, површине у основи 857,00 м2","-	Зграда дрвне индустрије, индустрије намештаја и производње папира, бр. зграде 1, површине у основи 857,00 м2, којс се налази на кат. парцели бр. 1008/7 КО Миросаљци, уписане у ЛН 975 КО Миросаљци, удео извршног дужника 1/1; процењене вредности 8.817.675,00 динара",Пословни објекат,701777,Миросаљци,,Ариље,МИРОСАЉЦИ,,InPrediction,У најави,0,Đorđe Dogandzić,,
