Id,AuctionNumber,StartDate,EndDate,EstimatedPrice,StartingPrice,StartingPrice/EstimatedPrice,EstimatedPrice-StartingPrice,IsFirstSale,PropertyType,NameCategory,ShortDescription,Description,Code,Name,ZipCode,Municipality,Status,StatusTranslation,NumberOfVerifiedUsers,ExecutorName
106564,П106564,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,18000.0,12600.0,0.7,5400.0,True,MovableProperties,Покретне ствари,Машина за прање судова,"Машина за прање судова – марке HANSEATIC, број пленидбене маркице 1762, чија процењена вредност износи 18.000,00 динара,",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106565,П106565,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,30000.0,21000.0,0.7,9000.0,True,MovableProperties,Покретне ствари,Клима уређај ,"Клима уређај – марке VIVAX, број пленидбене маркице 1763, чија процењена вредност износи 30.000,00 динара",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106566,П106566,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,48000.0,33600.0,0.7,14400.0,True,MovableProperties,Покретне ствари,Седаљка - љуљашка,"Седаљка - љуљашка, број пленидбене маркице 1761, чија процењена вредност износи 48.000,00 динара",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106567,П106567,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Покретне ствари,Телевизор – марке SKYTECH,"Телевизор – марке SKYTECH, број пленидбене маркице 1759, чија процењена вредност износи 12.000,00 динара",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106568,П106568,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,18000.0,12600.0,0.7,5400.0,True,MovableProperties,Покретне ствари,Машина за прање веша – марке SIEMENS,"Машина за прање веша – марке SIEMENS, број пленидбене маркице 1757, чија процењена вредност износи 18.000,00 динара",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106569,П106569,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,24000.0,16800.0,0.7,7200.0,True,MovableProperties,Покретне ствари,Машина за сушење веша – марке PRIVILEG,"Машина за сушење веша – марке PRIVILEG, број пленидбене маркице 1743, чија процењена вредност износи 24.000,00 динара",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106570,П106570,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,36000.0,25200.0,0.7,10800.0,True,MovableProperties,Покретне ствари,Ормар са комодом,"Ормар са комодом, број пленидбене маркице 1745, чија процењена вредност износи 36.000,00 динара",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106571,П106571,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,42000.0,29400.0,0.7,12600.0,True,MovableProperties,Покретне ствари,Лед телевизор – марке ADLER,"Лед телевизор – марке ADLER, број пленидбене маркице 1747, чија процењена вредност износи 42.000,00 динара",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106572,П106572,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,36000.0,25200.0,0.7,10800.0,True,MovableProperties,Покретне ствари,Клима уређај – марке VIVAX,"Клима уређај – марке VIVAX, број пленидбене маркице 1749, чија процењена вредност износи 36.000,00 динара",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106573,П106573,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,36000.0,25200.0,0.7,10800.0,True,MovableProperties,Покретне ствари,Гардеробни ормар са комодом,"Гардеробни ормар са комодом, број пленидбене маркице 1755, чија процењена вредност износи 36.000,00 динара",800023,Мол,24435,Ада,InPrediction,У најави,0,Александар Вучковић
106718,П106718,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,13000.0,6500.0,0.5,6500.0,False,MovableProperties,Намештај,орман боје букве,орман боје букве,732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106719,П106719,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,13000.0,6500.0,0.5,6500.0,False,MovableProperties,Намештај,веш машина марке ГОРЕЊЕ,веш машина марке ГОРЕЊЕ,732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106720,П106720,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,9000.0,4500.0,0.5,4500.0,False,MovableProperties,Намештај,тв комода (три дела),тв комода (три дела),732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106721,П106721,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,9000.0,4500.0,0.5,4500.0,False,MovableProperties,Намештај,машина за судове марке BEKO,машина за судове марке BEKO,732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106722,П106722,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,4500.0,2250.0,0.5,2250.0,False,MovableProperties,Намештај,- микроталасна пећ марке ГОРЕЊЕ,- микроталасна пећ марке ГОРЕЊЕ,732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106723,П106723,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,17600.0,8800.0,0.5,8800.0,False,MovableProperties,Намештај,кухиња (3 висећа и 3 стојећа елемента),кухиња (3 висећа и 3 стојећа елемента),732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106724,П106724,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,7000.0,3500.0,0.5,3500.0,False,MovableProperties,Намештај,"телевизор марке PANASONIC, дијагонала 80 цм","телевизор марке PANASONIC, дијагонала 80 цм",732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106725,П106725,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,12400.0,6200.0,0.5,6200.0,False,MovableProperties,Намештај,кревет на развлачење,кревет на развлачење,732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106726,П106726,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,3400.0,1700.0,0.5,1700.0,False,MovableProperties,Намештај,електрични шпорет марке ALFA PLAM,електрични шпорет марке ALFA PLAM,732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106727,П106727,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,12000.0,6000.0,0.5,6000.0,False,MovableProperties,Намештај,баштенска љуљашка,баштенска љуљашка,732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106728,П106728,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,24000.0,12000.0,0.5,12000.0,False,MovableProperties,Намештај,трпезаријски сто са 6 столица,трпезаријски сто са 6 столица,732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106729,П106729,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,2200.0,1100.0,0.5,1100.0,False,MovableProperties,Намештај,комода,комода,732575,Пирот,18300,Пирот,InPrediction,У најави,0,Ана Костић Мишковић
106750,П106750,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,7000.0,3500.0,0.5,3500.0,False,MovableProperties,Покретне ствари,"Клуб-сто, црно-беле боје","Клуб-сто, црно-беле боје",746517,Рибари,15310,Шабац-град,InPrediction,У најави,0,Маријана Дишић Гвозденовић
106751,П106751,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,6000.0,3000.0,0.5,3000.0,False,MovableProperties,Покретне ствари,"Ципеларник, сиве боје","Ципеларник, сиве боје",746517,Рибари,15310,Шабац-град,InPrediction,У најави,0,Маријана Дишић Гвозденовић
106752,П106752,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,8000.0,4000.0,0.5,4000.0,False,MovableProperties,Покретне ствари,"Две трпезаријске столице, еко кожа, црно-беле боје","Две трпезаријске столице, еко кожа, црно-беле боје",746517,Рибари,15310,Шабац-град,InPrediction,У најави,0,Маријана Дишић Гвозденовић
106753,П106753,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,14000.0,7000.0,0.5,7000.0,False,MovableProperties,Покретне ствари,"Замрзивач, марке „GORENJE“, 310 литара, сиве боје","Замрзивач, марке „GORENJE“, 310 литара, сиве боје",746517,Рибари,15310,Шабац-град,InPrediction,У најави,0,Маријана Дишић Гвозденовић
106754,П106754,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,16000.0,8000.0,0.5,8000.0,False,MovableProperties,Покретне ствари,"Трпезаријски сто од медијапана, беле боје","Трпезаријски сто од медијапана, беле боје",746517,Рибари,15310,Шабац-град,InPrediction,У најави,0,Маријана Дишић Гвозденовић
106755,П106755,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,14000.0,7000.0,0.5,7000.0,False,MovableProperties,Покретне ствари,"Веш машина марке „ELIN“, беле боје","Веш машина марке „ELIN“, беле боје",746517,Рибари,15310,Шабац-град,InPrediction,У најави,0,Маријана Дишић Гвозденовић
106756,П106756,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,18000.0,9000.0,0.5,9000.0,False,MovableProperties,Покретне ствари,"Телевизор марке „SAMSUNG“, дијагонала 120cm, сиве боје","Телевизор марке „SAMSUNG“, дијагонала 120cm, сиве боје",746517,Рибари,15310,Шабац-град,InPrediction,У најави,0,Маријана Дишић Гвозденовић
106757,П106757,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,16000.0,8000.0,0.5,8000.0,False,MovableProperties,Покретне ствари,"Троделни регал са полицом за телевизор, црно-беле боје","Троделни регал са полицом за телевизор, црно-беле боје",746517,Рибари,15310,Шабац-град,InPrediction,У најави,0,Маријана Дишић Гвозденовић
106758,П106758,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,13000.0,6500.0,0.5,6500.0,False,MovableProperties,Покретне ствари,"Кухиња (једноделна судопера са три елемента и висећи делови), беле боје","Кухиња (једноделна судопера са три елемента и висећи делови), беле боје",746517,Рибари,15310,Шабац-град,InPrediction,У најави,0,Маријана Дишић Гвозденовић
106910,П106910,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,35000.0,24500.0,0.7,10500.0,True,MovableProperties,Покретне ствари,Тросед,Тросед,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106912,П106912,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,30000.0,21000.0,0.7,9000.0,True,MovableProperties,Покретне ствари,Двосед,Двосед,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106913,П106913,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,Фотеља,Фотеља,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106914,П106914,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,Фотеља,Фотеља,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106915,П106915,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,ТВ комода,ТВ комода,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106916,П106916,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,100000.0,70000.0,0.7,30000.0,True,MovableProperties,Покретне ствари,ТВ SAMSUNG – SMART 65` - 150цм,ТВ SAMSUNG – SMART 65` - 150цм,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106917,П106917,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,25000.0,17500.0,0.7,7500.0,True,MovableProperties,Покретне ствари,Клуб сто,Клуб сто,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106918,П106918,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,Фотеља,Фотеља,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106919,П106919,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,Фотеља,Фотеља,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106920,П106920,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,25000.0,17500.0,0.7,7500.0,True,MovableProperties,Покретне ствари,Клуб сто,Клуб сто,730785,Прћенова,,Нови Пазар-град,InPrediction,У најави,0,Данка Ристановић
106927,П106927,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,10000.0,5000.0,0.5,5000.0,False,MovableProperties,Покретне ствари,1.	Телевизор марке ADLER,"црне боје, величина екрана 32“, пописна маркица број 001577",702455,Бајина Башта,31250,Бајина Башта,InPrediction,У најави,0,Дамир Шаботић
106928,П106928,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,15000.0,7500.0,0.5,7500.0,False,MovableProperties,Покретне ствари,1.	Телевизор марке FAVORIT,"црне боје, величина екрана 40“, пописна маркица број 001578",734233,Прибој,31330,Прибој,InPrediction,У најави,0,Дамир Шаботић
106955,П106955,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,222000.0,155400.0,0.7,66600.0,True,MovableProperties,Покретне ствари,"Телевизор Samsung, Угаона гарнитура, Клуб сто, Комода, Комода са витрином, Двосед, Телевизор Samsung, Клима LG, Клавир, Клима Haier","Телевизор Samsung, Угаона гарнитура, Клуб сто, Комода, Комода са витрином, Двосед, Телевизор Samsung, Клима LG, Клавир, Клима Haier",801542,Зрењанин,23000,Зрењанин-град,InPrediction,У најави,0,Соња Ковачевић
107229,П107229,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,6000.0,3000.0,0.5,3000.0,False,MovableProperties,Покретне ствари,TV Toshiba,TV Toshiba,741973,Горња Трнава,34324,Топола,InPrediction,У најави,0,Даница Чоловић
107230,П107230,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,18000.0,9000.0,0.5,9000.0,False,MovableProperties,Покретне ствари,Мешалица за бетон електрична,Косачица плава ОЛТ,741973,Горња Трнава,34324,Топола,InPrediction,У најави,0,Даница Чоловић
107231,П107231,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,25000.0,12500.0,0.5,12500.0,False,MovableProperties,Покретне ствари,Косачица плава ОЛТ,Косачица плава ОЛТ,741973,Горња Трнава,34324,Топола,InPrediction,У најави,0,Даница Чоловић
107232,П107232,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,24000.0,12000.0,0.5,12000.0,False,MovableProperties,Покретне ствари,Компресор,Компресор без ознаке,741973,Горња Трнава,34324,Топола,InPrediction,У најави,0,Даница Чоловић
107233,П107233,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,9000.0,4500.0,0.5,4500.0,False,MovableProperties,Покретне ствари,Косачица жубе боје АЛКО,Косачица жубе боје АЛКО,741973,Горња Трнава,34324,Топола,InPrediction,У најави,0,Даница Чоловић
107234,П107234,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,45000.0,22500.0,0.5,22500.0,False,MovableProperties,Покретне ствари,Сто и четири столице-гарнитура,Сто и 4 столице - гарнитура,741973,Горња Трнава,34324,Топола,InPrediction,У најави,0,Даница Чоловић
107235,П107235,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,30000.0,15000.0,0.5,15000.0,False,MovableProperties,Покретне ствари,Музилица Гуардија,Музилица Гуардија,741973,Горња Трнава,34324,Топола,InPrediction,У најави,0,Даница Чоловић
107236,П107236,2024-08-22T07:00:00Z,2024-08-22T11:00:00Z,25000.0,12500.0,0.5,12500.0,False,MovableProperties,Покретне ствари,Замрзивач сандучар 310л ЛТХ,Косачица жубе боје АЛКО,741973,Горња Трнава,34324,Топола,InPrediction,У најави,0,Даница Чоловић
106363,П106363,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,39840.0,27888.0,0.7,11952.0,True,MovableProperties,Оруђе и алат,"АА – 145623- брусни камен димензија 29 x 16 x 8, количина 498, јединична цена 80","АА – 145623- брусни камен димензија 29 x 16 x 8, количина 498, јединична цена 80",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106364,П106364,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,27960.0,19572.0,0.7,8388.0,True,MovableProperties,Оруђе и алат,"АА – 145624- брусни камен димензија 45 x 19 x 15, количина 233, јединична цена 120","АА – 145624- брусни камен димензија 45 x 19 x 15, количина 233, јединична цена 120",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106365,П106365,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,15200.0,10640.0,0.7,4560.0,True,MovableProperties,Оруђе и алат,"АА – 145625- брусни камен димензија 60 x 21 x 15, количина 95,  јединична цена 160","АА – 145625- брусни камен димензија 60 x 21 x 15, количина 95,  јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106368,П106368,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,28800.0,20160.0,0.7,8640.0,True,MovableProperties,Оруђе и алат,"АА – 145626- брусни камен димензија 38 x 14 x 6, количина 288, јединична цена 100","АА – 145626- брусни камен димензија 38 x 14 x 6, количина 288, јединична цена 100",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106369,П106369,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,10260.0,7182.0,0.7,3078.0,True,MovableProperties,Оруђе и алат,"АА – 145627- брусни камен димензија 73 x 37 x 30, количина 54, јединична цена 190","АА – 145627- брусни камен димензија 73 x 37 x 30, количина 54, јединична цена 190",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106370,П106370,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,47760.0,33432.0,0.7,14328.0,True,MovableProperties,Оруђе и алат,"АА – 145628- брусни камен димензија 31 x 24 x 8, количина 398, јединична цена 120","АА – 145628- брусни камен димензија 31 x 24 x 8, количина 398, јединична цена 120",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106373,П106373,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,6630.0,4641.0,0.7,1989.0,True,MovableProperties,Оруђе и алат,"АА – 145629- брусни камен димензија 59 x 46 x 30, количина 39, јединична цена 170","АА – 145629- брусни камен димензија 59 x 46 x 30, количина 39, јединична цена 170",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106376,П106376,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Оруђе и алат,"АА – 145630- брусни камен димензија 78 x 26 x 30, количина 50, јединична цена 200","АА – 145630- брусни камен димензија 78 x 26 x 30, количина 50, јединична цена 200",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106377,П106377,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,43520.0,30464.0,0.7,13056.0,True,MovableProperties,Оруђе и алат,"АА – 145631- брусни камен димензија 29 x 25 x 8, количина 256, јединична цена 170","АА – 145631- брусни камен димензија 29 x 25 x 8, количина 256, јединична цена 170",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106378,П106378,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,10400.0,7280.0,0.7,3120.0,True,MovableProperties,Оруђе и алат,"АА – 145632- брусни камен димензија 70 x 32 x 30, количина 65, јединична цена 160","АА – 145632- брусни камен димензија 70 x 32 x 30, количина 65, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106379,П106379,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,6720.0,4704.0,0.7,2016.0,True,MovableProperties,Оруђе и алат,"АА – 145633- брусни камен димензија 63 x 30 x 30, количина 56, јединична цена 120","АА – 145633- брусни камен димензија 63 x 30 x 30, количина 56, јединична цена 120",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106380,П106380,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,17920.0,12544.0,0.7,5376.0,True,MovableProperties,Оруђе и алат,"АА – 145634- брусни камен димензија 64 x 20 x 30, количина 112, јединична цена 160","АА – 145634- брусни камен димензија 64 x 20 x 30, количина 112, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106381,П106381,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,12100.0,8470.0,0.7,3630.0,True,MovableProperties,Оруђе и алат,"АА – 145635- брусни камен димензија 35 x 16 x 6, количина 110, јединична цена 110","АА – 145635- брусни камен димензија 35 x 16 x 6, количина 110, јединична цена 110",704482,Рабровац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106382,П106382,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,9200.0,6440.0,0.7,2760.0,True,MovableProperties,Оруђе и алат,"АА – 145636- брусни камен димензија 52 x 21 x 15, количина 46, јединична цена 200","АА – 145636- брусни камен димензија 52 x 21 x 15, количина 46, јединична цена 200",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106383,П106383,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,3840.0,2688.0,0.7,1152.0,True,MovableProperties,Оруђе и алат,"АА – 145637- брусни камен димензија 52 x 25 x 15, количина 32, јединична цена 120","АА – 145637- брусни камен димензија 52 x 25 x 15, количина 32, јединична цена 120",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106385,П106385,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,30480.0,21336.0,0.7,9144.0,True,MovableProperties,Оруђе и алат,"АА – 145638- брусни камен димензија 29 x 25 x 8, количина 254, јединична цена 120","АА – 145638- брусни камен димензија 29 x 25 x 8, количина 254, јединична цена 120",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106386,П106386,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,6800.0,4760.0,0.7,2040.0,True,MovableProperties,Оруђе и алат,"АА – 145639- брусни камен димензија 73 x 33 x 30, количина 40, јединична цена 170","	АА – 145639- брусни камен димензија 73 x 33 x 30, количина 40, јединична цена 170",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106387,П106387,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,19200.0,13440.0,0.7,5760.0,True,MovableProperties,Оруђе и алат,"АА – 145640- брусни камен димензија 59 x 25 x 15, количина 120, јединична цена 160","АА – 145640- брусни камен димензија 59 x 25 x 15, количина 120, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106388,П106388,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,11040.0,7728.0,0.7,3312.0,True,MovableProperties,Оруђе и алат,"АА – 145641- брусни камен димензија 73 x 36 x 60, количина 69, јединична цена 160","АА – 145641- брусни камен димензија 73 x 36 x 60, количина 69, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106389,П106389,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,124200.0,86940.0,0.7,37260.0,True,MovableProperties,Оруђе и алат,"АА – 145642- брусни камен димензија 145 x 14 x 51, количина 46, јединична цена 2.700","АА – 145642- брусни камен димензија 145 x 14 x 51, количина 46, јединична цена 2.700",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106390,П106390,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,27500.0,19250.0,0.7,8250.0,True,MovableProperties,Оруђе и алат,"АА – 145643- брусни камен димензија 90 x 15 x 30, количина 110, јединична цена 250","АА – 145643- брусни камен димензија 90 x 15 x 30, количина 110, јединична цена 250",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106392,П106392,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,15520.0,10864.0,0.7,4656.0,True,MovableProperties,Оруђе и алат,"АА – 145644- брусни камен димензија 63 x 23 x 30, количина 97, јединична цена 160","АА – 145644- брусни камен димензија 63 x 23 x 30, количина 97, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106393,П106393,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,5200.0,3640.0,0.7,1560.0,True,MovableProperties,Оруђе и алат,"АА – 145645- брусни камен димензија 59 x 25 x 30, количина 40, јединична цена 130","АА – 145645- брусни камен димензија 59 x 25 x 30, количина 40, јединична цена 130",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106394,П106394,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,13000.0,9100.0,0.7,3900.0,True,MovableProperties,Оруђе и алат,"АА – 145646- брусни камен димензија 52 x 25 x 15, количина 100, јединична цена 130","АА – 145646- брусни камен димензија 52 x 25 x 15, количина 100, јединична цена 130",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106395,П106395,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,24130.0,16891.0,0.7,7239.0,True,MovableProperties,Оруђе и алат,"АА – 145647- брусни камен димензија 90 x 15 x 30, количина 127, јединична цена 190","АА – 145647- брусни камен димензија 90 x 15 x 30, количина 127, јединична цена 190",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106396,П106396,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,24300.0,17010.0,0.7,7290.0,True,MovableProperties,Оруђе и алат,"АА – 145648- брусни камен димензија 50 x 15 x 17, количина 270, јединична цена 90","АА – 145648- брусни камен димензија 50 x 15 x 17, количина 270, јединична цена 90",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106397,П106397,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,9600.0,6720.0,0.7,2880.0,True,MovableProperties,Оруђе и алат,"АА – 145649- брусни камен димензија 76 x 36 x 30, количина 60, јединична цена 160","АА – 145649- брусни камен димензија 76 x 36 x 30, количина 60, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106402,П106402,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,35280.0,24696.0,0.7,10584.0,True,MovableProperties,Оруђе и алат,"АА – 145650- брусни камен димензија 29 x 14 x 16, количина 294, јединична цена 120","АА – 145650- брусни камен димензија 29 x 14 x 16, количина 294, јединична цена 120",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106408,П106408,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,66000.0,46200.0,0.7,19800.0,True,MovableProperties,Оруђе и алат,"АА – 145651- брусни камен димензија 24 x 18 x 6, количина 550, јединична цена 120","АА – 145651- брусни камен димензија 24 x 18 x 6, количина 550, јединична цена 120",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106409,П106409,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,7410.0,5187.0,0.7,2223.0,True,MovableProperties,Оруђе и алат,"АА – 145652- брусни камен димензија 49 x 31 x 16, количина 57, јединична цена 130","	АА – 145652- брусни камен димензија 49 x 31 x 16, количина 57, јединична цена 130",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106410,П106410,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,13000.0,9100.0,0.7,3900.0,True,MovableProperties,Оруђе и алат,"АА– 145653- брусни камен димензија 68 x 21 x 15, количина 100, јединична цена 130","АА– 145653- брусни камен димензија 68 x 21 x 15, количина 100, јединична цена 130",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
